,userId,recommendations
368,239,"[Row(movieId=3503, rating=6.286820888519287), Row(movieId=26133, rating=6.0100932121276855), Row(movieId=47997, rating=5.798433780670166), Row(movieId=39444, rating=5.642220973968506), Row(movieId=125, rating=5.609973430633545)]"
369,389,"[Row(movieId=2301, rating=8.510941505432129), Row(movieId=158783, rating=8.020726203918457), Row(movieId=89904, rating=7.712447166442871), Row(movieId=34338, rating=7.552058696746826), Row(movieId=3040, rating=7.4514689445495605)]"
370,63,"[Row(movieId=3030, rating=7.54964017868042), Row(movieId=134170, rating=6.699498176574707), Row(movieId=1379, rating=6.6088151931762695), Row(movieId=26131, rating=6.136066436767578), Row(movieId=2709, rating=6.012109756469727)]"
371,403,"[Row(movieId=89904, rating=8.068292617797852), Row(movieId=1379, rating=6.828936576843262), Row(movieId=2072, rating=6.48372220993042), Row(movieId=4866, rating=6.443945407867432), Row(movieId=3836, rating=6.35831880569458)]"
372,395,"[Row(movieId=80693, rating=8.314026832580566), Row(movieId=119141, rating=7.689377784729004), Row(movieId=102123, rating=7.301229000091553), Row(movieId=4941, rating=7.269449234008789), Row(movieId=2301, rating=7.185998439788818)]"
373,459,"[Row(movieId=4744, rating=9.689181327819824), Row(movieId=348, rating=9.551399230957031), Row(movieId=84847, rating=9.2036714553833), Row(movieId=2491, rating=9.138463973999023), Row(movieId=50601, rating=9.05586051940918)]"
374,509,"[Row(movieId=86377, rating=4.747628688812256), Row(movieId=3451, rating=4.723791599273682), Row(movieId=3200, rating=4.698338508605957), Row(movieId=1251, rating=4.655335426330566), Row(movieId=928, rating=4.635729789733887)]"
375,10,"[Row(movieId=47997, rating=6.463087558746338), Row(movieId=5882, rating=6.335146427154541), Row(movieId=40148, rating=6.249805450439453), Row(movieId=125, rating=6.201874256134033), Row(movieId=3503, rating=6.18388557434082)]"
376,361,"[Row(movieId=88, rating=6.161994457244873), Row(movieId=54256, rating=5.9767961502075195), Row(movieId=120635, rating=5.946030139923096), Row(movieId=136598, rating=5.80753231048584), Row(movieId=2372, rating=5.664558410644531)]"
377,102,"[Row(movieId=89904, rating=7.045020580291748), Row(movieId=3030, rating=6.73751163482666), Row(movieId=5577, rating=6.673984527587891), Row(movieId=3040, rating=6.581853866577148), Row(movieId=3812, rating=6.563933372497559)]"
378,77,"[Row(movieId=674, rating=16.189903259277344), Row(movieId=3594, rating=14.196388244628906), Row(movieId=7318, rating=13.050259590148926), Row(movieId=2491, rating=12.863826751708984), Row(movieId=70293, rating=12.84993839263916)]"
379,589,"[Row(movieId=4914, rating=8.008133888244629), Row(movieId=1295, rating=7.8713860511779785), Row(movieId=3099, rating=7.867220401763916), Row(movieId=3638, rating=7.858467102050781), Row(movieId=4450, rating=7.851782321929932)]"
380,50,"[Row(movieId=3266, rating=4.908018112182617), Row(movieId=28, rating=4.4646806716918945), Row(movieId=5747, rating=4.400358200073242), Row(movieId=3741, rating=4.397741794586182), Row(movieId=2318, rating=4.3613176345825195)]"
381,518,"[Row(movieId=1379, rating=10.970704078674316), Row(movieId=1620, rating=10.8831148147583), Row(movieId=41716, rating=10.819252967834473), Row(movieId=2072, rating=10.796205520629883), Row(movieId=2372, rating=10.546276092529297)]"
382,293,"[Row(movieId=3925, rating=6.205447196960449), Row(movieId=2249, rating=6.052937030792236), Row(movieId=134368, rating=5.930637359619141), Row(movieId=39444, rating=5.857400894165039), Row(movieId=3784, rating=5.782417297363281)]"
383,404,"[Row(movieId=3030, rating=6.104924201965332), Row(movieId=4642, rating=5.581309795379639), Row(movieId=1683, rating=5.563444137573242), Row(movieId=3266, rating=5.533923149108887), Row(movieId=4144, rating=5.342480182647705)]"
384,267,"[Row(movieId=2072, rating=7.850739002227783), Row(movieId=27611, rating=7.803081035614014), Row(movieId=3200, rating=7.538958549499512), Row(movieId=7842, rating=7.4880452156066895), Row(movieId=1379, rating=7.377574920654297)]"
385,527,"[Row(movieId=1658, rating=7.15143346786499), Row(movieId=2013, rating=6.89932107925415), Row(movieId=3477, rating=6.889333248138428), Row(movieId=2867, rating=6.866509914398193), Row(movieId=119141, rating=6.854682922363281)]"
386,45,"[Row(movieId=26133, rating=7.287822723388672), Row(movieId=55363, rating=7.0648369789123535), Row(movieId=5992, rating=6.847450256347656), Row(movieId=117590, rating=6.76612663269043), Row(movieId=47997, rating=6.766012191772461)]"
387,569,"[Row(movieId=48322, rating=15.555761337280273), Row(movieId=3030, rating=13.636090278625488), Row(movieId=5785, rating=13.153837203979492), Row(movieId=134170, rating=12.784117698669434), Row(movieId=158783, rating=12.443015098571777)]"
388,216,"[Row(movieId=1237, rating=6.160188674926758), Row(movieId=2130, rating=5.931936740875244), Row(movieId=3503, rating=5.762137413024902), Row(movieId=55290, rating=5.6937360763549805), Row(movieId=1251, rating=5.477581977844238)]"
389,320,"[Row(movieId=5577, rating=6.636909008026123), Row(movieId=5666, rating=6.613903522491455), Row(movieId=8370, rating=6.566536903381348), Row(movieId=1212, rating=6.510161399841309), Row(movieId=7063, rating=6.447490215301514)]"
390,261,"[Row(movieId=4941, rating=9.419439315795898), Row(movieId=101, rating=9.266199111938477), Row(movieId=7008, rating=8.380958557128906), Row(movieId=2843, rating=8.348992347717285), Row(movieId=158872, rating=8.166260719299316)]"
391,38,"[Row(movieId=101, rating=10.651905059814453), Row(movieId=1260, rating=9.753942489624023), Row(movieId=6993, rating=9.707892417907715), Row(movieId=1916, rating=9.373995780944824), Row(movieId=4941, rating=9.263169288635254)]"
392,418,"[Row(movieId=89904, rating=8.114194869995117), Row(movieId=7169, rating=7.91055965423584), Row(movieId=4334, rating=7.808126449584961), Row(movieId=7149, rating=7.751821994781494), Row(movieId=417, rating=7.5958099365234375)]"
393,510,"[Row(movieId=3099, rating=7.8485426902771), Row(movieId=213, rating=7.571380138397217), Row(movieId=7028, rating=6.843001365661621), Row(movieId=82, rating=6.708208084106445), Row(movieId=613, rating=6.603957653045654)]"
394,181,"[Row(movieId=3266, rating=6.358242034912109), Row(movieId=3041, rating=6.068164825439453), Row(movieId=89118, rating=6.065600872039795), Row(movieId=5788, rating=5.9821085929870605), Row(movieId=1683, rating=5.940258026123047)]"
395,82,"[Row(movieId=27611, rating=6.065247058868408), Row(movieId=3347, rating=5.798383712768555), Row(movieId=2072, rating=5.645307540893555), Row(movieId=932, rating=5.610976696014404), Row(movieId=1194, rating=5.556763172149658)]"
396,364,"[Row(movieId=2130, rating=13.958066940307617), Row(movieId=7099, rating=12.837335586547852), Row(movieId=2772, rating=12.622100830078125), Row(movieId=7701, rating=12.482918739318848), Row(movieId=1251, rating=12.39224624633789)]"
397,249,"[Row(movieId=89904, rating=5.554836750030518), Row(movieId=26133, rating=5.327205657958984), Row(movieId=9010, rating=5.248110294342041), Row(movieId=898, rating=5.244158744812012), Row(movieId=27611, rating=5.196262836456299)]"
398,394,"[Row(movieId=2318, rating=10.89528751373291), Row(movieId=194, rating=10.866487503051758), Row(movieId=2361, rating=10.664497375488281), Row(movieId=3683, rating=10.384674072265625), Row(movieId=7767, rating=10.301103591918945)]"
399,576,"[Row(movieId=95441, rating=9.754439353942871), Row(movieId=3173, rating=9.473821640014648), Row(movieId=1464, rating=9.440828323364258), Row(movieId=1999, rating=8.88979721069336), Row(movieId=3925, rating=8.701088905334473)]"
400,167,"[Row(movieId=3030, rating=8.052745819091797), Row(movieId=134170, rating=7.6153483390808105), Row(movieId=2709, rating=7.31788444519043), Row(movieId=58301, rating=7.122817039489746), Row(movieId=52604, rating=6.448638439178467)]"
401,288,"[Row(movieId=3030, rating=5.205137729644775), Row(movieId=3503, rating=5.0749993324279785), Row(movieId=1683, rating=5.002119064331055), Row(movieId=905, rating=4.956158638000488), Row(movieId=5747, rating=4.922311305999756)]"
402,80,"[Row(movieId=26133, rating=6.010082244873047), Row(movieId=1379, rating=5.856326103210449), Row(movieId=3200, rating=5.67320442199707), Row(movieId=3429, rating=5.655707836151123), Row(movieId=3334, rating=5.644684314727783)]"
403,240,"[Row(movieId=2072, rating=7.598545551300049), Row(movieId=1379, rating=7.419859886169434), Row(movieId=76, rating=6.71926212310791), Row(movieId=175303, rating=6.580124855041504), Row(movieId=3824, rating=6.5674333572387695)]"
404,356,"[Row(movieId=89904, rating=6.027989387512207), Row(movieId=3022, rating=5.389803409576416), Row(movieId=26133, rating=5.370244979858398), Row(movieId=3503, rating=5.294806957244873), Row(movieId=4427, rating=5.278751850128174)]"
405,289,"[Row(movieId=2130, rating=8.549036026000977), Row(movieId=2772, rating=8.2232666015625), Row(movieId=46948, rating=7.763341903686523), Row(movieId=1916, rating=7.6899213790893555), Row(movieId=7099, rating=7.569792747497559)]"
406,591,"[Row(movieId=3477, rating=8.854726791381836), Row(movieId=2290, rating=8.418837547302246), Row(movieId=7366, rating=7.426737308502197), Row(movieId=2867, rating=7.140843868255615), Row(movieId=1014, rating=7.117109298706055)]"
407,73,"[Row(movieId=89904, rating=6.680480003356934), Row(movieId=2517, rating=6.182576656341553), Row(movieId=1379, rating=6.141881465911865), Row(movieId=8254, rating=6.127011299133301), Row(movieId=2072, rating=6.063264846801758)]"
408,25,"[Row(movieId=125, rating=7.549489974975586), Row(movieId=2843, rating=6.9898223876953125), Row(movieId=157296, rating=6.790372848510742), Row(movieId=4450, rating=6.741474628448486), Row(movieId=106100, rating=6.566364765167236)]"
409,245,"[Row(movieId=125, rating=7.223794937133789), Row(movieId=102903, rating=7.09520959854126), Row(movieId=4450, rating=6.883053302764893), Row(movieId=4248, rating=6.872785568237305), Row(movieId=7169, rating=6.587641716003418)]"
410,427,"[Row(movieId=2290, rating=6.378820896148682), Row(movieId=89904, rating=6.29114294052124), Row(movieId=8796, rating=6.206603050231934), Row(movieId=3543, rating=6.08007287979126), Row(movieId=112290, rating=5.872806072235107)]"
411,113,"[Row(movieId=1212, rating=6.357989311218262), Row(movieId=1251, rating=6.10771369934082), Row(movieId=55363, rating=5.936100959777832), Row(movieId=7028, rating=5.898423194885254), Row(movieId=8370, rating=5.86137580871582)]"
412,237,"[Row(movieId=1658, rating=7.745647430419922), Row(movieId=3477, rating=7.165384292602539), Row(movieId=48322, rating=7.03456974029541), Row(movieId=4450, rating=7.0037641525268555), Row(movieId=2867, rating=6.8362627029418945)]"
413,160,"[Row(movieId=48322, rating=7.724669456481934), Row(movieId=3741, rating=7.637442111968994), Row(movieId=215, rating=7.577840805053711), Row(movieId=7123, rating=7.537670135498047), Row(movieId=2976, rating=7.249013423919678)]"
414,24,"[Row(movieId=3200, rating=5.21121072769165), Row(movieId=3030, rating=5.021289825439453), Row(movieId=5013, rating=4.935248851776123), Row(movieId=905, rating=4.9239606857299805), Row(movieId=5666, rating=4.889132499694824)]"
415,70,"[Row(movieId=7028, rating=8.237435340881348), Row(movieId=5992, rating=7.512010097503662), Row(movieId=55363, rating=7.389327526092529), Row(movieId=47997, rating=7.047971248626709), Row(movieId=7123, rating=7.047677040100098)]"
416,408,"[Row(movieId=3477, rating=6.650018215179443), Row(movieId=2290, rating=6.5891571044921875), Row(movieId=47997, rating=6.4113383293151855), Row(movieId=27611, rating=6.360926151275635), Row(movieId=26133, rating=6.159284591674805)]"
417,121,"[Row(movieId=44761, rating=6.577805519104004), Row(movieId=5577, rating=6.486719608306885), Row(movieId=8370, rating=6.478992938995361), Row(movieId=446, rating=6.460483551025391), Row(movieId=4642, rating=6.371668338775635)]"
418,62,"[Row(movieId=89904, rating=6.110386371612549), Row(movieId=3030, rating=5.623518466949463), Row(movieId=1237, rating=5.4760284423828125), Row(movieId=26133, rating=5.438145160675049), Row(movieId=898, rating=5.425165176391602)]"
419,125,"[Row(movieId=89904, rating=5.909128189086914), Row(movieId=2301, rating=5.77449893951416), Row(movieId=2672, rating=5.7591552734375), Row(movieId=4799, rating=5.727463722229004), Row(movieId=27611, rating=5.713766098022461)]"
420,396,"[Row(movieId=158872, rating=11.7352294921875), Row(movieId=61350, rating=11.444616317749023), Row(movieId=7842, rating=11.344903945922852), Row(movieId=1726, rating=10.82802963256836), Row(movieId=125, rating=10.336322784423828)]"
421,480,"[Row(movieId=1237, rating=5.827755928039551), Row(movieId=2130, rating=5.696168422698975), Row(movieId=1251, rating=5.6935038566589355), Row(movieId=89904, rating=5.66270637512207), Row(movieId=3503, rating=5.603724479675293)]"
422,351,"[Row(movieId=7169, rating=6.539865493774414), Row(movieId=2261, rating=6.351154327392578), Row(movieId=4649, rating=6.292101860046387), Row(movieId=38388, rating=6.2721734046936035), Row(movieId=3385, rating=5.861049652099609)]"
423,156,"[Row(movieId=1237, rating=5.47068977355957), Row(movieId=4144, rating=5.421391487121582), Row(movieId=4334, rating=5.3354692459106445), Row(movieId=4649, rating=5.3097991943359375), Row(movieId=6666, rating=5.180612564086914)]"
424,143,"[Row(movieId=1251, rating=6.778536319732666), Row(movieId=4649, rating=6.304272174835205), Row(movieId=3972, rating=6.300462245941162), Row(movieId=5882, rating=6.232156276702881), Row(movieId=932, rating=6.113077640533447)]"
425,219,"[Row(movieId=89904, rating=5.925286293029785), Row(movieId=1379, rating=5.706976890563965), Row(movieId=42418, rating=5.65816068649292), Row(movieId=1256, rating=5.352781772613525), Row(movieId=5577, rating=5.319097518920898)]"
426,411,"[Row(movieId=2130, rating=7.03876256942749), Row(movieId=8965, rating=6.940164089202881), Row(movieId=2300, rating=6.8114447593688965), Row(movieId=4642, rating=6.710480213165283), Row(movieId=3030, rating=6.525770664215088)]"
427,482,"[Row(movieId=3200, rating=6.583802223205566), Row(movieId=1441, rating=6.330284118652344), Row(movieId=47200, rating=6.3213701248168945), Row(movieId=3036, rating=6.253784656524658), Row(movieId=47999, rating=6.081350326538086)]"
428,95,"[Row(movieId=3030, rating=7.240418910980225), Row(movieId=1683, rating=6.439213275909424), Row(movieId=905, rating=6.157004356384277), Row(movieId=1256, rating=6.089639663696289), Row(movieId=2300, rating=6.051373481750488)]"
429,477,"[Row(movieId=3088, rating=6.1166157722473145), Row(movieId=6385, rating=5.907691478729248), Row(movieId=3925, rating=5.770493507385254), Row(movieId=3441, rating=5.689009189605713), Row(movieId=26133, rating=5.650888442993164)]"
430,390,"[Row(movieId=194, rating=6.255571365356445), Row(movieId=1237, rating=6.1086649894714355), Row(movieId=7099, rating=5.990198135375977), Row(movieId=1251, rating=5.688981533050537), Row(movieId=4144, rating=5.592329502105713)]"
431,226,"[Row(movieId=3030, rating=6.1667799949646), Row(movieId=5666, rating=5.383820533752441), Row(movieId=134170, rating=5.3287129402160645), Row(movieId=26131, rating=5.260793209075928), Row(movieId=1379, rating=5.201808452606201)]"
432,29,"[Row(movieId=3503, rating=6.204981803894043), Row(movieId=39444, rating=5.461616039276123), Row(movieId=534, rating=5.3677659034729), Row(movieId=26133, rating=5.2758049964904785), Row(movieId=53, rating=5.269183158874512)]"
433,464,"[Row(movieId=3503, rating=7.1028218269348145), Row(movieId=3477, rating=6.785279273986816), Row(movieId=1186, rating=6.725831508636475), Row(movieId=2290, rating=6.6580071449279785), Row(movieId=125, rating=6.651208400726318)]"
434,526,"[Row(movieId=3088, rating=6.217248916625977), Row(movieId=3441, rating=6.202362537384033), Row(movieId=6385, rating=6.187314033508301), Row(movieId=86377, rating=6.016514301300049), Row(movieId=26133, rating=5.977815628051758)]"
435,528,"[Row(movieId=2290, rating=8.395865440368652), Row(movieId=27611, rating=8.265830993652344), Row(movieId=1379, rating=7.655359745025635), Row(movieId=3477, rating=7.583117961883545), Row(movieId=3347, rating=7.485280513763428)]"
436,558,"[Row(movieId=4450, rating=8.755227088928223), Row(movieId=6932, rating=7.754172325134277), Row(movieId=102903, rating=7.476346015930176), Row(movieId=2491, rating=7.43588924407959), Row(movieId=1883, rating=7.217649459838867)]"
437,21,"[Row(movieId=125, rating=7.143789291381836), Row(movieId=7842, rating=7.078049659729004), Row(movieId=135887, rating=6.282697677612305), Row(movieId=27611, rating=6.165761470794678), Row(movieId=2072, rating=5.970487117767334)]"
438,214,"[Row(movieId=122916, rating=7.948890686035156), Row(movieId=4366, rating=7.389461994171143), Row(movieId=2880, rating=7.383600234985352), Row(movieId=5943, rating=7.304157257080078), Row(movieId=81847, rating=7.295901298522949)]"
439,550,"[Row(movieId=3030, rating=7.267078876495361), Row(movieId=31878, rating=6.490212440490723), Row(movieId=47629, rating=6.466050624847412), Row(movieId=2300, rating=6.369182109832764), Row(movieId=4642, rating=6.225536823272705)]"
440,323,"[Row(movieId=119141, rating=6.009681224822998), Row(movieId=3925, rating=5.756590366363525), Row(movieId=80693, rating=5.721963882446289), Row(movieId=4941, rating=5.664216041564941), Row(movieId=2843, rating=5.564664363861084)]"
441,352,"[Row(movieId=3503, rating=6.144267559051514), Row(movieId=39444, rating=6.001347541809082), Row(movieId=3477, rating=5.974174499511719), Row(movieId=3153, rating=5.896426200866699), Row(movieId=2290, rating=5.872373580932617)]"
442,492,"[Row(movieId=134368, rating=7.048875331878662), Row(movieId=7318, rating=6.845571041107178), Row(movieId=39444, rating=6.693249702453613), Row(movieId=2249, rating=6.602014541625977), Row(movieId=932, rating=6.576018810272217)]"
443,335,"[Row(movieId=535, rating=10.248594284057617), Row(movieId=1379, rating=9.77464771270752), Row(movieId=115713, rating=8.80533504486084), Row(movieId=7842, rating=8.496658325195312), Row(movieId=125, rating=8.313300132751465)]"
444,338,"[Row(movieId=2709, rating=8.549046516418457), Row(movieId=38388, rating=8.539657592773438), Row(movieId=7008, rating=8.468963623046875), Row(movieId=3392, rating=8.227611541748047), Row(movieId=101, rating=8.183342933654785)]"
445,195,"[Row(movieId=158783, rating=6.653694152832031), Row(movieId=2301, rating=6.201227188110352), Row(movieId=8796, rating=6.172238826751709), Row(movieId=1464, rating=5.969931602478027), Row(movieId=80693, rating=5.825836181640625)]"
446,256,"[Row(movieId=27611, rating=7.317193984985352), Row(movieId=3477, rating=6.670668125152588), Row(movieId=3153, rating=6.321436405181885), Row(movieId=78209, rating=6.226412773132324), Row(movieId=3200, rating=6.200540542602539)]"
447,98,"[Row(movieId=7169, rating=7.420572280883789), Row(movieId=2261, rating=7.386612892150879), Row(movieId=89904, rating=7.041766166687012), Row(movieId=4799, rating=6.862595558166504), Row(movieId=599, rating=6.801056385040283)]"
448,490,"[Row(movieId=89904, rating=6.154056549072266), Row(movieId=3030, rating=5.322094440460205), Row(movieId=535, rating=5.2013163566589355), Row(movieId=1283, rating=5.143636703491211), Row(movieId=1237, rating=5.081808567047119)]"
449,345,"[Row(movieId=86377, rating=6.482264041900635), Row(movieId=8370, rating=5.792150497436523), Row(movieId=1178, rating=5.696131706237793), Row(movieId=3200, rating=5.593703269958496), Row(movieId=7158, rating=5.573609828948975)]"
450,595,"[Row(movieId=38388, rating=10.372879028320312), Row(movieId=3594, rating=9.052367210388184), Row(movieId=6993, rating=8.894301414489746), Row(movieId=938, rating=8.789824485778809), Row(movieId=3089, rating=8.787617683410645)]"
451,287,"[Row(movieId=1916, rating=6.285009860992432), Row(movieId=1464, rating=6.111675262451172), Row(movieId=3543, rating=5.765230178833008), Row(movieId=914, rating=5.76027250289917), Row(movieId=1260, rating=5.700613975524902)]"
452,60,"[Row(movieId=5048, rating=8.453458786010742), Row(movieId=4450, rating=7.621997833251953), Row(movieId=3503, rating=7.53131103515625), Row(movieId=179819, rating=7.206326961517334), Row(movieId=1883, rating=6.798735618591309)]"
453,90,"[Row(movieId=945, rating=6.764214515686035), Row(movieId=3503, rating=6.600194931030273), Row(movieId=232, rating=6.577136993408203), Row(movieId=348, rating=5.981936454772949), Row(movieId=905, rating=5.946894645690918)]"
454,371,"[Row(movieId=4450, rating=7.274522304534912), Row(movieId=102481, rating=7.145478248596191), Row(movieId=26133, rating=7.080695629119873), Row(movieId=8970, rating=6.843669891357422), Row(movieId=2249, rating=6.819489002227783)]"
455,32,"[Row(movieId=2843, rating=5.999480247497559), Row(movieId=4144, rating=5.971678733825684), Row(movieId=38388, rating=5.941094875335693), Row(movieId=7008, rating=5.86997652053833), Row(movieId=2131, rating=5.806611061096191)]"
456,382,"[Row(movieId=3503, rating=6.388042449951172), Row(movieId=1178, rating=6.07585334777832), Row(movieId=905, rating=6.03427791595459), Row(movieId=3200, rating=5.923256874084473), Row(movieId=926, rating=5.67837381362915)]"
457,75,"[Row(movieId=48322, rating=7.877347469329834), Row(movieId=2491, rating=7.452871322631836), Row(movieId=3083, rating=7.0109148025512695), Row(movieId=125, rating=6.979074001312256), Row(movieId=69784, rating=6.792067527770996)]"
458,469,"[Row(movieId=1683, rating=5.728872299194336), Row(movieId=1411, rating=5.723258018493652), Row(movieId=2290, rating=5.644540309906006), Row(movieId=5747, rating=5.588898658752441), Row(movieId=7700, rating=5.506540775299072)]"
459,221,"[Row(movieId=89904, rating=6.0109100341796875), Row(movieId=2290, rating=5.80129337310791), Row(movieId=5747, rating=5.398374557495117), Row(movieId=3503, rating=5.268737316131592), Row(movieId=1227, rating=5.190887451171875)]"
460,203,"[Row(movieId=2693, rating=10.567741394042969), Row(movieId=2290, rating=9.918545722961426), Row(movieId=5450, rating=9.841387748718262), Row(movieId=6932, rating=9.672398567199707), Row(movieId=2710, rating=9.56929874420166)]"
461,265,"[Row(movieId=1255, rating=6.170517444610596), Row(movieId=3200, rating=5.952816009521484), Row(movieId=7842, rating=5.824246883392334), Row(movieId=1218, rating=5.712143898010254), Row(movieId=3503, rating=5.676741123199463)]"
462,457,"[Row(movieId=2013, rating=7.436781406402588), Row(movieId=86911, rating=7.267370700836182), Row(movieId=34338, rating=7.08575439453125), Row(movieId=8796, rating=7.054773807525635), Row(movieId=1464, rating=6.91771125793457)]"
463,141,"[Row(movieId=7842, rating=5.07260799407959), Row(movieId=125, rating=5.058873653411865), Row(movieId=3341, rating=4.822131156921387), Row(movieId=535, rating=4.798389434814453), Row(movieId=928, rating=4.709821701049805)]"
464,151,"[Row(movieId=932, rating=7.151470184326172), Row(movieId=3088, rating=6.861922740936279), Row(movieId=720, rating=6.739664077758789), Row(movieId=7063, rating=6.445204257965088), Row(movieId=3347, rating=6.36741304397583)]"
465,341,"[Row(movieId=674, rating=8.571465492248535), Row(movieId=2672, rating=7.836958885192871), Row(movieId=1701, rating=7.285092830657959), Row(movieId=133419, rating=7.170546054840088), Row(movieId=2290, rating=7.103492736816406)]"
466,433,"[Row(movieId=48322, rating=13.355818748474121), Row(movieId=58301, rating=12.04051685333252), Row(movieId=5785, rating=11.932027816772461), Row(movieId=1194, rating=11.528346061706543), Row(movieId=89753, rating=10.022589683532715)]"
467,414,"[Row(movieId=3435, rating=5.425678253173828), Row(movieId=28, rating=5.390417575836182), Row(movieId=926, rating=5.3565993309021), Row(movieId=898, rating=5.333771705627441), Row(movieId=3730, rating=5.328149318695068)]"
468,608,"[Row(movieId=1379, rating=6.3034443855285645), Row(movieId=215, rating=6.167978763580322), Row(movieId=115713, rating=6.04646110534668), Row(movieId=535, rating=5.69999361038208), Row(movieId=130634, rating=5.6874799728393555)]"
469,592,"[Row(movieId=932, rating=6.690809726715088), Row(movieId=86377, rating=6.4728498458862305), Row(movieId=26133, rating=6.367457389831543), Row(movieId=3477, rating=6.0810065269470215), Row(movieId=7028, rating=6.000398635864258)]"
470,334,"[Row(movieId=4649, rating=5.4985456466674805), Row(movieId=102903, rating=5.389336109161377), Row(movieId=125, rating=5.336912155151367), Row(movieId=3266, rating=5.177605628967285), Row(movieId=122906, rating=5.108022212982178)]"
471,200,"[Row(movieId=4649, rating=6.487789630889893), Row(movieId=932, rating=6.324161529541016), Row(movieId=7063, rating=5.8291401863098145), Row(movieId=69524, rating=5.794022083282471), Row(movieId=1172, rating=5.728334903717041)]"
472,272,"[Row(movieId=2672, rating=7.508306503295898), Row(movieId=134393, rating=7.400005340576172), Row(movieId=2013, rating=6.794962406158447), Row(movieId=8957, rating=6.660203456878662), Row(movieId=2423, rating=6.49865198135376)]"
473,145,"[Row(movieId=3030, rating=9.076536178588867), Row(movieId=89904, rating=9.039569854736328), Row(movieId=4642, rating=8.784125328063965), Row(movieId=158783, rating=8.779963493347168), Row(movieId=31878, rating=8.77791976928711)]"
474,515,"[Row(movieId=3200, rating=6.147423267364502), Row(movieId=26133, rating=5.827223300933838), Row(movieId=7842, rating=5.708131313323975), Row(movieId=1301, rating=5.666464328765869), Row(movieId=3429, rating=5.661166191101074)]"
475,376,"[Row(movieId=2843, rating=6.502966403961182), Row(movieId=51931, rating=6.4304094314575195), Row(movieId=157296, rating=6.319138526916504), Row(movieId=2693, rating=6.029269695281982), Row(movieId=3250, rating=6.0114898681640625)]"
476,488,"[Row(movieId=1014, rating=7.3074140548706055), Row(movieId=1379, rating=7.105935573577881), Row(movieId=3334, rating=6.84989595413208), Row(movieId=47997, rating=6.825239181518555), Row(movieId=123, rating=6.808398723602295)]"
477,254,"[Row(movieId=26133, rating=6.596554279327393), Row(movieId=39444, rating=6.568480968475342), Row(movieId=2249, rating=6.382997035980225), Row(movieId=106487, rating=5.953694820404053), Row(movieId=3477, rating=5.883506774902344)]"
478,56,"[Row(movieId=134368, rating=6.511361122131348), Row(movieId=74946, rating=6.46136474609375), Row(movieId=53129, rating=6.444315433502197), Row(movieId=2249, rating=6.440954208374023), Row(movieId=3925, rating=6.416820526123047)]"
479,487,"[Row(movieId=125, rating=7.148870468139648), Row(movieId=4649, rating=6.744777202606201), Row(movieId=102903, rating=6.49599552154541), Row(movieId=7169, rating=6.211503505706787), Row(movieId=848, rating=6.0404372215271)]"
480,378,"[Row(movieId=50601, rating=7.62401008605957), Row(movieId=535, rating=7.288873195648193), Row(movieId=928, rating=7.262764930725098), Row(movieId=3083, rating=6.824949264526367), Row(movieId=931, rating=6.684405326843262)]"
481,109,"[Row(movieId=89904, rating=6.096917629241943), Row(movieId=7149, rating=6.021013259887695), Row(movieId=7008, rating=5.880612850189209), Row(movieId=4334, rating=5.872084140777588), Row(movieId=125, rating=5.6189727783203125)]"
482,213,"[Row(movieId=27611, rating=6.038590431213379), Row(movieId=1379, rating=5.785396099090576), Row(movieId=26133, rating=5.495963096618652), Row(movieId=3200, rating=5.3615522384643555), Row(movieId=55721, rating=5.289285659790039)]"
483,534,"[Row(movieId=1379, rating=5.8230695724487305), Row(movieId=58301, rating=5.780547142028809), Row(movieId=2072, rating=5.342039585113525), Row(movieId=5013, rating=5.335360527038574), Row(movieId=3200, rating=5.314367294311523)]"
484,228,"[Row(movieId=27611, rating=8.755363464355469), Row(movieId=2491, rating=7.186746597290039), Row(movieId=3993, rating=7.040378570556641), Row(movieId=1194, rating=7.013131141662598), Row(movieId=125, rating=6.977967262268066)]"
485,478,"[Row(movieId=674, rating=9.893754959106445), Row(movieId=3925, rating=9.739095687866211), Row(movieId=3676, rating=9.355607986450195), Row(movieId=95441, rating=9.231518745422363), Row(movieId=80693, rating=9.160232543945312)]"
486,303,"[Row(movieId=839, rating=8.84012222290039), Row(movieId=86377, rating=8.478830337524414), Row(movieId=2867, rating=8.457860946655273), Row(movieId=2888, rating=8.382296562194824), Row(movieId=7318, rating=8.174623489379883)]"
487,574,"[Row(movieId=1251, rating=11.118888854980469), Row(movieId=55363, rating=11.06832218170166), Row(movieId=3741, rating=10.630608558654785), Row(movieId=1014, rating=10.064133644104004), Row(movieId=3099, rating=10.019718170166016)]"
488,426,"[Row(movieId=38388, rating=10.722662925720215), Row(movieId=3594, rating=10.255021095275879), Row(movieId=3266, rating=9.965826988220215), Row(movieId=1359, rating=9.388331413269043), Row(movieId=1188, rating=9.129186630249023)]"
489,170,"[Row(movieId=1251, rating=8.627182006835938), Row(movieId=1237, rating=8.083744049072266), Row(movieId=1678, rating=7.993811130523682), Row(movieId=7099, rating=7.873761177062988), Row(movieId=55290, rating=7.786349296569824)]"
